id,State,dummy,165,172,179,186
33,Connecticut,0,0.751500687350122,4.3944808404613,5.27307839943424,4.18170867849818
46,Maine,0,1.92295115775936,0.506546355690121,0.783898032075231,0.843604594217935
4,Massachusetts,0,31.0309886859088,29.8211524472369,26.3412118026661,27.5708802951633
14,New Hampshire,0,2.6155537109299,3.88583860029264,2.20341104306058,2.43057933069824
12,Rhode Island,0,0.765608272786307,0.47872849056778,1.10443188402701,0.789521743242386
31,Vermont,0,0.454910126646835,0.434915279859108,0.179798527429786,0.194658759095458
16,New Jersey,0,17.2214698118177,9.89589180969561,11.4469551713239,11.0156860208069
11,New York,0,16.9226869537649,14.3956241507189,14.439878606664,13.3138351078264
50,Puerto Rico,0,17.1540532003573,12.3458388732741,11.9617924695752,11.1725052227288
51,Virgin Islands,0,6.21563018002265e-08,0,1.34650035539413e-07,1.31246377990499e-07
40,Delaware,0,4.65299388859937,1.59919482332639,1.82006742810452,1.13626102635117
28,District of Columbia,0,1.53646549479595,0.0681378997351805,0.379029993522339,0.764661303750137
18,Maryland,0,8.06089397075427,9.63978099824348,9.43547445586987,7.51896700288535
26,Pennsylvania,0,51.345039355073,46.970247365188,43.725974053818,38.9893875632615
32,Virginia,0,45.5518028581748,44.7391367213953,42.0663826251732,41.1748739261726
53,West Virginia,0,9.45692233971728,9.72886558307159,7.04834177934646,7.79233557314921
47,Alabama,0,27.2984755117102,25.9154347051591,26.2695556822334,25.4220283978754
10,Florida,0,82.8529379971711,93.6419298652742,93.8437012177948,89.1707321935563
13,Georgia,0,47.7432546876693,38.2603789433468,38.2406570254468,39.8863147510974
23,Kentucky,0,11.2935888639347,10.8359097362392,13.1084964649104,13.8170491914776
41,Mississippi,0,21.9023275765434,24.6479533924891,26.9503857990902,25.3387119696316
15,North Carolina,0,67.2764262141788,83.4938874185961,86.8079743491196,77.5620124014953
27,South Carolina,0,27.93989998297,23.5104116906201,22.937060189529,21.0664868355688
20,Tennessee,0,46.4108816144582,46.8469206628199,43.7023685523724,40.768430275023
1,Illinois,0,21.1624168198659,13.1758692129333,15.462747726202,16.4131713202626
22,Indiana,0,18.5925901101205,17.1006044558938,34.4219056547404,38.1587233209398
37,Michigan,0,31.4947680297138,21.8698804225882,28.7909421987913,32.5825098740492
24,Minnesota,0,22.8636902974864,18.0403724950571,19.036328371547,28.9878982256366
36,Ohio,0,33.9584063859459,17.807502532902,32.0049563010067,43.0896399047751
5,Wisconsin,0,16.1667298979561,8.2061570664367,14.3368656880242,23.9330556570973
39,Arkansas,0,28.6650484084576,31.2031190701972,29.5808855606971,28.3708707900527
35,Louisiana,0,19.5591133832484,18.5212853473568,15.3581714053962,13.809077327993
42,New Mexico,0,6.24756976876478,3.58006273470605,3.16177634365111,2.93110408754388
25,Oklahoma,0,55.48091304922,50.550189325507,46.660757163405,42.9750042311145
6,Texas,0,106.348099228307,102.621458834343,95.6369197583908,91.2082941597504
34,Iowa,0,13.0837388298877,15.646993473181,11.1044879913115,11.9166800394128
29,Kansas,0,18.1172059432546,19.1955444417407,17.2095736701874,15.346532558906
30,Missouri,0,54.5566761159844,50.8820591651147,44.6977466316535,39.7744688103227
7,Nebraska,0,23.6497701332441,18.67782912782,17.2267985333733,16.6389241450712
17,Colorado,0,4.12952799951617,3.37740155298283,0,0
49,Montana,0,7.38450872349542,6.99923488444421,5.33894406011812,4.61517530984251
43,North Dakota,0,10.8568545286492,9.28205925073902,8.35098903441787,2.64208166924391
38,South Dakota,0,4.88433733250539,10.7212124590282,4.62824876308682,0.969681583224122
8,Utah,0,1.05513849494337,3.98479995630813,2.54086894301451,2.07757992178816
44,Wyoming,0,1.41925010826055,1.86023101949772,3.35738317161808,0
3,Arizona,0,20.187467589622,18.9581714835817,18.067773958592,19.5881194627517
2,California,0,32.0510881001266,26.4018248023299,25.316257041094,24.6167197359521
21,Hawaii,0,0.133651373809517,0.261137000481121,0.220886997337027,0.222135801162281
19,Nevada,0,4.94650727294225,2.57959947426216,4.08611963771704,3.57105856331708
45,Alaska,0,0,0,0.552680387559925,1.18050962466077
48,Idaho,0,2.13909629823107,2.14272524993825,1.9074224569008,1.75385514885614
9,Oregon,0,2.03748669278776,1.30790112950151,1.85037025694277,1.9178644425053
0,Washington,0,3.75036660989662,2.35376221990817,2.57693015484624,2.2437750422823
US,US,0,1108.58695498743,1035.16395608679,1033.62919112671,1011.56799212281
