id,State,467,473,480,487,494
6,Texas,0,1775.541,1740.595,1798.197,1780.984
8,Utah,0,72.621,86.632,99.541,1780.984
US,US,0,26001.886,24053.432,25212.275,1780.984
50,Puerto Rico,0,109.348,111.645,111.718,1780.984
41,Mississippi,0,188.948,90.638,70.896,1780.984
30,Missouri,0,914.627,927.653,864.587,1780.984
47,Alabama,0,332.547,207.497,290.931,1780.984
21,Hawaii,0,13.01,10.227,13.046,1780.984
1,Illinois,0,754.531,776.785,644.667,1780.984
48,Idaho,0,124.813,143.843,148.451,1780.984
45,Alaska,0,94.671,108.767,123.932,1780.984
2,California,0,1038.546,964.437,582.316,1780.984
10,Florida,0,1265.923,478.475,894.63,1780.984
13,Georgia,0,250.048,171.992,202.642,1780.984
36,Ohio,0,898.379,1091.179,1143.063,1780.984
28,District of Columbia,0,51.572,46.111,47.633,1780.984
39,Arkansas,0,346.074,336.804,283.166,1780.984
3,Arizona,0,740.856,708.969,702.555,1780.984
40,Delaware,0,52.471,41.447,52.891,1780.984
43,North Dakota,0,65.267,77.314,85.659,1780.984
42,New Mexico,0,470.578,601.433,677.87,1780.984
23,Kentucky,0,888.558,729.763,691.96,1780.984
33,Connecticut,0,601.383,621.748,759.698,1780.984
17,Colorado,0,350.327,303.814,336.782,1780.984
29,Kansas,0,285.114,294.33,297.596,1780.984
16,New Jersey,0,932.138,1048.229,1254.517,1780.984
35,Louisiana,0,264.364,330.292,355.89,1780.984
11,New York,0,1666.449,1832.903,1921.511,1780.984
15,North Carolina,0,649.411,485.005,585.925,1780.984
46,Maine,0,171.041,187.123,234.198,1780.984
24,Minnesota,0,164.379,150.754,105.369,1780.984
14,New Hampshire,0,110.489,128.64,146.486,1780.984
19,Nevada,0,416.058,418.473,479.937,1780.984
37,Michigan,0,729.96,832.121,992.183,1780.984
22,Indiana,0,842.073,918.462,1043.42,1780.984
49,Montana,0,137.408,180.613,204.871,1780.984
18,Maryland,0,390.185,355.967,392.684,1780.984
4,Massachusetts,0,726.42,784.87,904.935,1780.984
7,Nebraska,0,157.863,188.675,214.564,1780.984
34,Iowa,0,291.558,287.025,321.704,1780.984
44,Wyoming,0,59.38,53.811,64.385,1780.984
26,Pennsylvania,0,1434.512,1447.096,1691.902,1780.984
9,Oregon,0,719.933,786.683,839.09,1780.984
5,Wisconsin,0,463.76,567.857,595.506,1780.984
53,West Virginia,0,356.005,312.662,428.908,1780.984
25,Oklahoma,0,972.918,1070.91,1074.671,1780.984
12,Rhode Island,0,66.315,90.398,110.223,1780.984
31,Vermont,0,71.394,86.036,106.284,1780.984
32,Virginia,0,349.454,340.562,355.236,1780.984
27,South Carolina,0,182.825,86.561,76.91,1780.984
0,Washington,0,436.504,398.769,361.576,1780.984
20,Tennessee,0,774.92,704.494,735.33,1780.984
38,South Dakota,0,109.118,139.82,150.621,1780.984
