id,State,474,480,487,494,501
47,Alabama,0,169,195,190,181
45,Alaska,0,44,43,40,181
3,Arizona,0,494,491,495,181
39,Arkansas,0,229,244,245,181
2,California,0,1548,1758,1961,181
17,Colorado,0,266,269,273,181
33,Connecticut,0,409,414,415,181
40,Delaware,0,25,25,25,181
10,Florida,0,857,861,854,181
13,Georgia,0,178,179,174,181
21,Hawaii,0,16,16,16,181
48,Idaho,0,350,398,432,181
1,Illinois,0,712,684,657,181
22,Indiana,0,651,651,676,181
34,Iowa,0,438,531,612,181
29,Kansas,0,288,302,311,181
23,Kentucky,0,301,238,225,181
35,Louisiana,0,124,139,141,181
46,Maine,0,244,312,353,181
18,Maryland,0,248,253,253,181
4,Massachusetts,0,786,868,924,181
24,Minnesota,0,226,212,196,181
41,Mississippi,0,140,139,129,181
30,Missouri,0,671,630,594,181
49,Montana,0,122,132,139,181
7,Nebraska,0,228,274,303,181
19,Nevada,0,159,120,103,181
14,New Hampshire,0,106,120,131,181
16,New Jersey,0,672,693,689,181
42,New Mexico,0,232,260,285,181
11,New York,0,2171,2472,2755,181
15,North Carolina,0,344,361,356,181
43,North Dakota,0,104,123,131,181
36,Ohio,0,1126,1210,1249,181
25,Oklahoma,0,763,764,763,181
9,Oregon,0,486,441,405,181
26,Pennsylvania,0,942,979,992,181
12,Rhode Island,0,48,47,49,181
27,South Carolina,0,117,117,107,181
38,South Dakota,0,120,131,137,181
20,Tennessee,0,288,398,416,181
6,Texas,0,1444,1477,1494,181
8,Utah,0,46,36,42,181
31,Vermont,0,70,81,92,181
32,Virginia,0,351,365,357,181
0,Washington,0,432,409,398,181
53,West Virginia,0,227,230,227,181
5,Wisconsin,0,496,517,513,181
44,Wyoming,0,47,49,48,181
US,US,0,20294,19736,18953,181
