id,State,446,452,459,466,473
0,Washington,0,270.8,236.1,207.8,105.4
1,Illinois,0,464.8,370.7,334,105.4
2,California,0,1530.5,1388.1,1312.8,105.4
3,Arizona,0,321.6,245.3,261,105.4
4,Massachusetts,0,69.9,67.5,61.9,105.4
5,Wisconsin,0,74.4,68.6,77.6,105.4
6,Texas,0,973.4,886.4,748.8,105.4
7,Nebraska,0,29.4,30.9,28.6,105.4
8,Utah,0,7.5,11,11.4,105.4
9,Oregon,0,134.6,126.8,83,105.4
10,Florida,0,465.6,465.9,389.4,105.4
11,New York,0,425,376.7,345,105.4
12,Rhode Island,0,0.7,0.6,0.6,105.4
13,Georgia,0,190.5,200,122.3,105.4
14,New Hampshire,0,7.1,7.8,4.6,105.4
15,North Carolina,0,335.3,317.6,236.7,105.4
16,New Jersey,0,292.6,229.7,191.6,105.4
17,Colorado,0,89.5,83.2,77.9,105.4
18,Maryland,0,198.4,141.6,120.9,105.4
19,Nevada,0,148.6,155.3,108.9,105.4
20,Tennessee,0,297.4,187.4,161.1,105.4
21,Hawaii,0,15.1,11.9,13.2,105.4
22,Indiana,0,257.2,222.8,215.5,105.4
23,Kentucky,0,293.4,195.5,136.3,105.4
24,Minnesota,0,240.9,197.3,161.7,105.4
25,Oklahoma,0,158.7,128.1,122.4,105.4
26,Pennsylvania,0,460.6,412.1,261.5,105.4
27,South Carolina,0,186.8,145.6,116.9,105.4
28,District of Columbia,0,39.1,22.6,18.8,105.4
29,Kansas,0,63.2,53.3,39.3,105.4
30,Missouri,0,221.7,183.5,138,105.4
31,Vermont,0,1.1,1.8,2.4,105.4
32,Virginia,0,237.8,192.6,165.8,105.4
33,Connecticut,0,115.2,113.8,100.5,105.4
34,Iowa,0,33.8,37.4,40.5,105.4
35,Louisiana,0,191.9,168,181.6,105.4
36,Ohio,0,375.8,281.6,223.5,105.4
37,Michigan,0,161.8,120.2,74.3,105.4
38,South Dakota,0,28.7,28.6,27.6,105.4
39,Arkansas,0,225.8,135.1,86.7,105.4
40,Delaware,0,48.6,47.9,37.1,105.4
41,Mississippi,0,240.3,113.1,83.3,105.4
42,New Mexico,0,166,87,65,105.4
43,North Dakota,0,9.3,9.5,7.5,105.4
44,Wyoming,0,35.9,28.8,22.5,105.4
45,Alaska,0,24.1,18.4,16,105.4
46,Maine,0,8,7.9,9.7,105.4
47,Alabama,0,218.8,140.8,124,105.4
48,Idaho,0,51.9,40.4,29.2,105.4
49,Montana,0,13.8,11.4,12,105.4
50,Puerto Rico,0,80.3,65.5,60.9,105.4
51,Virgin Islands,0,0,0,0,105.4
53,West Virginia,0,139.8,70.7,55.4,105.4
US,US,0,10673.1,8890.6,7535.1,105.4
