id,State,dummy,158,165,172,179
45,Alaska,0,2,1,0,0
47,Alabama,0,13,11,9,7
39,Arkansas,0,10,7,4,2
3,Arizona,0,13,6,2,0
2,California,0,21,13,7,4
17,Colorado,0,12,12,12,12
33,Connecticut,0,13,15,16,17
28,District of Columbia,0,2,2,2,2
40,Delaware,0,2,2,1,1
10,Florida,0,36,23,15,9
13,Georgia,0,32,29,26,24
21,Hawaii,0,2,2,2,2
34,Iowa,0,3,2,1,0
48,Idaho,0,2,1,1,1
1,Illinois,0,4,2,1,0
22,Indiana,0,32,34,37,40
29,Kansas,0,1,0,0,0
23,Kentucky,0,21,20,20,19
35,Louisiana,0,8,6,4,2
4,Massachusetts,0,33,28,24,20
18,Maryland,0,5,4,3,2
46,Maine,0,2,2,2,2
37,Michigan,0,23,20,18,15
24,Minnesota,0,9,4,2,1
30,Missouri,0,56,58,61,65
41,Mississippi,0,13,11,8,6
49,Montana,0,3,2,1,1
15,North Carolina,0,28,28,28,28
43,North Dakota,0,8,6,4,2
7,Nebraska,0,27,27,25,23
14,New Hampshire,0,1,0,0,0
16,New Jersey,0,10,7,4,3
42,New Mexico,0,2,1,1,1
19,Nevada,0,14,15,15,15
11,New York,0,8,4,2,1
36,Ohio,0,29,26,24,22
25,Oklahoma,0,23,16,11,7
9,Oregon,0,4,3,3,2
26,Pennsylvania,0,16,9,5,3
50,Puerto Rico,0,8,5,4,2
12,Rhode Island,0,3,3,3,4
27,South Carolina,0,14,12,10,9
38,South Dakota,0,8,6,4,3
20,Tennessee,0,26,24,22,21
6,Texas,0,66,55,46,38
8,Utah,0,6,7,7,8
32,Virginia,0,48,46,45,43
31,Vermont,0,2,2,2,2
0,Washington,0,2,2,1,1
5,Wisconsin,0,19,19,18,17
53,West Virginia,0,10,9,8,7
44,Wyoming,0,4,3,2,1
US,US,0,793,724,680,658
