id,State,dummy,179,186,193,200
45,Alaska,0,7,8,8,10
47,Alabama,0,19,21,21,22
39,Arkansas,0,49,64,82,103
3,Arizona,0,65,65,65.5,65
2,California,0,20,18,15,14
17,Colorado,0,15,12,9,7
33,Connecticut,0,6,5,5,4
28,District of Columbia,0,4,3,3,2
40,Delaware,0,10,11,13,15
10,Florida,0,86,99,113,129
13,Georgia,0,35,31,26,23
21,Hawaii,0,5,5,5,5
34,Iowa,0,62.5,78,95,114
48,Idaho,0,5,5,5,4
1,Illinois,0,35,48,64,83
22,Indiana,0,66,79,96,113
29,Kansas,0,33,45,60,76
23,Kentucky,0,22,25,27,31
35,Louisiana,0,45,54,62,73
4,Massachusetts,0,71,91,114,142
18,Maryland,0,20,25,30,37
46,Maine,0,7,7,6,6
37,Michigan,0,76,98,122,154
24,Minnesota,0,44,57,69,84
30,Missouri,0,52,51,50.5,50
41,Mississippi,0,34,40,46,53
49,Montana,0,9,8,6,5
15,North Carolina,0,64,87,115,149
43,North Dakota,0,4,2,1,0
7,Nebraska,0,39,40,43,44
14,New Hampshire,0,13,15,18,21.5
16,New Jersey,0,44,54,64,76
42,New Mexico,0,15,17,20,23
19,Nevada,0,6,5,4,4
11,New York,0,35,42,49,57
36,Ohio,0,41,48,53,60
25,Oklahoma,0,128,167,215,276
9,Oregon,0,18,25,34,44.5
26,Pennsylvania,0,142,200,276,371
50,Puerto Rico,0,15,16,16,17
12,Rhode Island,0,6,6,6,6
27,South Carolina,0,31,34,39,43
38,South Dakota,0,16,17,17.5,19
20,Tennessee,0,15,10,6,3
6,Texas,0,435,639,927.5,1336
8,Utah,0,9,10,10,10
32,Virginia,0,23,18,13,9
31,Vermont,0,6,6,6,6
0,Washington,0,24,32,40,49
5,Wisconsin,0,29,28,27,26
53,West Virginia,0,23,28,36,43
44,Wyoming,0,6,6,6.5,6
US,US,0,1737,1917,2152,2458
