id,State,dummy,151,158,165,172
33,Connecticut,0,0.474998721748106,0,0,0
46,Maine,0,1.72134627972161,1.70337332887103,2.18286906558503,1.38912975299561
4,Massachusetts,0,94.4656126459209,94.3341537161696,95.4292916263136,109.259285785128
14,New Hampshire,0,9.5520573953742,6.4929999452831,9.9866620008921,7.7455075484982
12,Rhode Island,0,2.7739962374976,2.79160528347656,1.45756480511579,1.14646798311563
31,Vermont,0,0.658457883577414,0.278664698558173,0.187091545653345,0.16014217105998
16,New Jersey,0,0,0,0,0
11,New York,0,0,0,0,0
50,Puerto Rico,0,26.4463926901826,23.8804589204764,10.1895223378998,7.79243524063687
51,Virgin Islands,0,0,1.05577129900179e-07,0,4.00869781335791e-07
40,Delaware,0,0.277221244670286,0,0,0
28,District of Columbia,0,0,0,0,0
18,Maryland,0,0,0,0,0.928371872471939
26,Pennsylvania,0,28.6073702211266,0,0,0
32,Virginia,0,40.9452266958794,50.6551007788584,46.0526401341389,43.2515213963891
53,West Virginia,0,11.5094278649461,11.8563768764574,10.8281363838208,11.5669198093001
47,Alabama,0,38.1926366843399,25.8164569851958,32.0366100590557,21.1820908673288
10,Florida,0,50.7241213796885,64.3989212483126,76.4257383229982,35.0160066175431
13,Georgia,0,48.1460377159635,31.0480426482591,37.2496130854563,41.4766233134099
23,Kentucky,0,13.6245006568918,8.18412309334159,12.4999029300555,15.5400105557927
41,Mississippi,0,22.4032361569786,19.3325842706222,19.8325727969153,12.8259589097627
15,North Carolina,0,40.5550134257307,51.2604570214406,62.4314900976795,52.2786894866407
27,South Carolina,0,21.7110734875123,17.0812871773412,21.7808976996049,15.6389887272514
20,Tennessee,0,26.1968385559439,15.5640201818896,7.27335463387611,3.94990325744664
1,Illinois,0,19.6647799476442,0,3.38992880446318,0
22,Indiana,0,3.89793617126166,0,0,6.94891958719637
37,Michigan,0,0,0,0,0
24,Minnesota,0,30.8409623678136,19.9505601242596,10.9315648148396,17.8905438484519
36,Ohio,0,79.4196548055991,0,0,0
5,Wisconsin,0,79.9677636921186,55.9902474990086,40.0357933343964,16.311340090781
39,Arkansas,0,12.4561581425702,17.6224073176814,22.5245221546021,18.5134571211312
35,Louisiana,0,0,0,0,0
42,New Mexico,0,0.965308352977204,2.86621625493601,3.55053928186656,4.34984388424674
25,Oklahoma,0,0,0,0,0
6,Texas,0,68.7055190303496,66.122372028175,49.9374518373062,47.2561911071849
34,Iowa,0,8.06552862148048,15.8977149205421,14.8347328978773,9.59760946579623
29,Kansas,0,16.4528387355193,16.0221234857219,19.6746611154035,25.3109501658186
30,Missouri,0,56.2389276281911,0,0,0
7,Nebraska,0,9.80439156209479,0,0,0
17,Colorado,0,17.5527547582898,10.6058835498681,20.9777255891328,11.6767149791845
49,Montana,0,9.645271761574,12.7051890553269,20.2329412347702,18.2931191287234
43,North Dakota,0,46.8811707914019,82.6873159623767,105.657818085568,104.334389968927
38,South Dakota,0,25.8309031636512,35.2861113590762,40.0945522831737,44.985084687584
8,Utah,0,6.03561511525772,6.51986331050562,7.23432652536777,7.8054798608267
44,Wyoming,0,11.2661498587109,7.813945731164,6.37115164745218,7.97460736017386
3,Arizona,0,119.585903886079,137.684883315511,125.96656540041,109.802128554058
2,California,0,51.5593175118111,40.0503223142864,24.2939670341463,12.0589697590408
21,Hawaii,0,0,0,0,0
19,Nevada,0,0,3.77101354670116,4.83713998992676,6.38062468362705
45,Alaska,0,8.86597557846934,13.9540081644632,10.9076012090283,6.16379158675326
48,Idaho,0,2.55366639832672,1.86531277647184,2.07957257148962,1.20220287746476
9,Oregon,0,3.12565540616744,2.56899964532477,3.29994847666061,1.64454130528873
0,Washington,0,2.51471384298486,6.45305498240711,4.50361918894629,3.097602299854
US,US,0,1020.45877590288,554.727645724033,435.614958310513,196.259395029744
