id,State,460,466,473,480,487
47,Alabama,0,350,339,343,349
45,Alaska,0,103,103,103,349
3,Arizona,0,1247,1184,1192,349
39,Arkansas,0,603,603,601,349
2,California,0,3921,3971,4001,349
17,Colorado,0,178,174,180,349
33,Connecticut,0,524,564,584,349
40,Delaware,0,115,115,115,349
10,Florida,0,1407,1407,1407,349
13,Georgia,0,303,294,304,349
21,Hawaii,0,18,19,20,349
48,Idaho,0,200,190,179,349
1,Illinois,0,1325,1416,1402,349
22,Indiana,0,981,1019,958,349
34,Iowa,0,190,174,157,349
29,Kansas,0,324,312,301,349
23,Kentucky,0,1039,1053,1071,349
35,Louisiana,0,319,325,330,349
46,Maine,0,169,164,184,349
18,Maryland,0,476,453,452,349
4,Massachusetts,0,431,433,437,349
37,Michigan,0,609,543,596,349
24,Minnesota,0,545,533,542,349
41,Mississippi,0,333,333,333,349
30,Missouri,0,963,1025,1039,349
49,Montana,0,106,101,104,349
7,Nebraska,0,127,134,135,349
19,Nevada,0,597,597,597,349
14,New Hampshire,0,15,14,14,349
42,New Mexico,0,461,461,461,349
11,New York,0,1584,1656,1582,349
15,North Carolina,0,634,572,606,349
43,North Dakota,0,29,28,26,349
36,Ohio,0,1000,1008,1016,349
25,Oklahoma,0,930,963,986,349
9,Oregon,0,615,613,593,349
26,Pennsylvania,0,1520,1519,1530,349
12,Rhode Island,0,38,38,38,349
27,South Carolina,0,248,247,256,349
38,South Dakota,0,92,86,83,349
20,Tennessee,0,706,712,745,349
6,Texas,0,2758,2740,2735,349
8,Utah,0,63,63,63,349
31,Vermont,0,49,49,49,349
32,Virginia,0,673,680,681,349
0,Washington,0,814,937,965,349
53,West Virginia,0,353,358,361,349
5,Wisconsin,0,565,625,623,349
44,Wyoming,0,102,102,102,349
US,US,0,31232,32067,32325,349
