id,State,502,508,515,522,529
2,California,0,344.774453912935,138.157486990729,137.741370872203,128.884001383834
17,Colorado,0,144.470990095683,142.844509103643,106.46650286365,128.884001383834
33,Connecticut,0,87.9262794766272,62.1547446453938,57.103909983963,128.884001383834
13,Georgia,0,170.224453647251,141.477790965021,130.615156951235,128.884001383834
18,Maryland,0,97.4846879938988,94.6456380520889,84.3811230437021,128.884001383834
37,Michigan,0,495.814046863572,474.87590562007,332.14353417424,128.884001383834
24,Minnesota,0,53.6413837397067,54.9645090817145,47.3580248241129,128.884001383834
42,New Mexico,0,62.56343402863,58.1469531001197,49.7125854397546,128.884001383834
11,New York,0,536.669732922105,468.549790284975,339.000061994175,128.884001383834
36,Ohio,0,162.393663068053,146.949551360164,92.7236988834393,128.884001383834
9,Oregon,0,54.5509189911675,37.8203325768896,24.458838866929,128.884001383834
20,Tennessee,0,119.530243395457,138.947031284559,180.483951778218,128.884001383834
US,US,0,6849.97270453408,5408.41727999702,5289.26411906589,128.884001383834
