id,State,516,522,529,536,543
2,California,0,93.7383355144393,110.579430450102,50.6457356823764,89.6342951170636
17,Colorado,0,28.055313734046,28.5427813258289,23.845330763343,89.6342951170636
33,Connecticut,0,27.5112593591786,16.2368182141685,18.5610227351868,89.6342951170636
13,Georgia,0,45.0749186195044,39.0642378591742,48.5496580789767,89.6342951170636
18,Maryland,0,38.588452516189,37.9246164974517,35.1062282768166,89.6342951170636
37,Michigan,0,137.261344132773,142.605761067734,109.29222697544,89.6342951170636
24,Minnesota,0,19.2403531768268,20.1556386152086,19.6728453008829,89.6342951170636
42,New Mexico,0,37.6529712035128,36.4892884538117,30.4113412802742,89.6342951170636
11,New York,0,176.557680731895,189.945578183221,124.672304371479,89.6342951170636
36,Ohio,0,54.7402917715213,84.5107907114999,125.25468428077,89.6342951170636
9,Oregon,0,12.0407030887,8.50106686054997,5.69045485295739,89.6342951170636
20,Tennessee,0,80.2214579821928,57.5248799200952,43.8749802058912,89.6342951170636
US,US,0,3416.67269641391,3171.20185799169,3241.89082908504,89.6342951170636
