id,State,446,452,459,466,473
2,California,0,1504.74852487554,1819.80612187937,2570.87557545945,3305.17010922044
17,Colorado,0,105.508325761042,126.933915649712,276.092969395752,3305.17010922044
33,Connecticut,0,75.281845060974,37.337346181465,36.2971198199982,3305.17010922044
13,Georgia,0,203.780260280307,285.101954186492,708.288756904985,3305.17010922044
18,Maryland,0,481.578991795101,1377.96332226776,961.687879887073,3305.17010922044
37,Michigan,0,326.141184753383,210.109941472091,234.879084988962,3305.17010922044
24,Minnesota,0,158.439816673344,246.92032531691,264.346155884893,3305.17010922044
42,New Mexico,0,154.267695779036,300.649235353805,353.227796688687,3305.17010922044
11,New York,0,617.227095661261,938.950674849572,1041.72742171399,3305.17010922044
36,Ohio,0,1710.33663927084,770.519907554791,850.752797729498,3305.17010922044
9,Oregon,0,192.153995591465,241.303821741756,146.861748089247,3305.17010922044
20,Tennessee,0,337.770910023857,596.689036823351,794.789811279256,3305.17010922044
US,US,0,16516.7906787552,24542.140509691,43374.893143658,3305.17010922044
