id,State,495,501,508,515,522
2,California,0,726.897818965132,456.76665667932,206.981938132292,187.12117916597
17,Colorado,0,148.062537256926,125.452226130113,103.822137807362,187.12117916597
33,Connecticut,0,106.968973227527,99.8750287534095,76.1152443112528,187.12117916597
13,Georgia,0,173.607771737404,221.086486941433,162.82951849448,187.12117916597
18,Maryland,0,168.567811617029,162.196391376483,145.342501850716,187.12117916597
37,Michigan,0,576.741243643195,527.441616062433,421.580267453845,187.12117916597
24,Minnesota,0,84.1426860427489,83.4936650948525,75.8866303869664,187.12117916597
42,New Mexico,0,138.695648969052,119.38474180149,106.700690035394,187.12117916597
11,New York,0,886.441974546889,662.258965081143,499.784997860933,187.12117916597
36,Ohio,0,270.823021929627,166.667567547059,159.622117472076,187.12117916597
9,Oregon,0,122.559761289869,84.626626948247,59.5309870816531,187.12117916597
20,Tennessee,0,167.177636060552,134.37161549194,148.433067395596,187.12117916597
US,US,0,12155.3193759799,8432.36096018144,6537.49184495019,187.12117916597
