id,State,453,459,466,473,480
2,California,0,2273.16105663208,2940.65681208622,4044.06550613444,5915.50703748534
17,Colorado,0,93.3865533919827,170.488207891322,273.582483634613,5915.50703748534
33,Connecticut,0,53.5072546610732,37.7838295061746,109.605885564779,5915.50703748534
13,Georgia,0,292.9258358513,517.199553268106,1008.2557381502,5915.50703748534
18,Maryland,0,1549.8287406897,960.226819194134,1015.33841387654,5915.50703748534
37,Michigan,0,204.213004327304,192.121737211554,453.438681499175,5915.50703748534
24,Minnesota,0,425.201164350856,322.753120474555,339.113900690424,5915.50703748534
42,New Mexico,0,376.561777413558,457.360572916677,577.868174247483,5915.50703748534
11,New York,0,949.517434053784,880.391312588462,1776.01720903274,5915.50703748534
36,Ohio,0,237.798148654245,321.931543385541,516.463768563867,5915.50703748534
9,Oregon,0,346.929328845615,248.372730319345,470.620662412229,5915.50703748534
20,Tennessee,0,628.972910651869,790.810972845508,1067.04970911981,5915.50703748534
US,US,0,27713.585133733,40070.667983273,58744.3478622046,5915.50703748534
