id,State,481,487,494,501,508
2,California,0,1259.7983554764,963.016248257325,730.670757558984,506.517656932959
17,Colorado,0,299.054336640901,257.071044116796,232.453440762383,506.517656932959
33,Connecticut,0,254.921381449625,204.849975924343,167.453846818487,506.517656932959
13,Georgia,0,174.271611022042,124.724200276582,114.928335744105,506.517656932959
18,Maryland,0,207.421334247247,203.695964856705,186.192716297272,506.517656932959
37,Michigan,0,543.176121752861,481.369717885853,438.993009932326,506.517656932959
24,Minnesota,0,168.592840980852,158.26179971507,164.548413897407,506.517656932959
42,New Mexico,0,216.351145301673,189.922515988483,169.406549519693,506.517656932959
11,New York,0,1354.08159980359,1036.5537602947,893.353888818041,506.517656932959
36,Ohio,0,1424.40331399436,654.240132844173,364.714029641453,506.517656932959
9,Oregon,0,419.013648046361,355.131972871129,257.041846815918,506.517656932959
20,Tennessee,0,292.033230637384,197.208927642365,157.320580561927,506.517656932959
US,US,0,19918.7754158253,12144.7011200202,8305.74768250259,506.517656932959
