id,State,509,515,522,529,536
2,California,0,92.9933337200637,97.0498938839478,95.5123794280634,50.1774853788734
17,Colorado,0,61.8665598546776,56.2609406297865,46.1879642189212,50.1774853788734
33,Connecticut,0,27.0667210482237,21.2520517373378,13.9341229791734,50.1774853788734
13,Georgia,0,92.6004980479876,93.168230153945,75.8545999249995,50.1774853788734
18,Maryland,0,75.4178099438615,73.3957547833491,65.3939879814068,50.1774853788734
37,Michigan,0,284.778362763598,282.332985098973,204.265107603741,50.1774853788734
24,Minnesota,0,33.4153438698346,32.0971423253528,29.4397774839547,50.1774853788734
42,New Mexico,0,32.1202681238173,30.7847367529028,27.2417962101618,50.1774853788734
11,New York,0,333.7714631377,321.867483040763,260.628105645743,50.1774853788734
36,Ohio,0,132.528347059843,70.5212813841686,114.103694484602,50.1774853788734
9,Oregon,0,39.3071673510442,26.5303620888766,19.2898952752279,50.1774853788734
20,Tennessee,0,125.608476814746,175.130174365181,113.565299743165,50.1774853788734
US,US,0,6287.13922759354,6112.78104062728,5714.10012161286,50.1774853788734
