id,State,dummy,186,193,200,207
47,Alabama,0,22.88,22.87,24.61,25.38
45,Alaska,0,4.48,3.97,3.17,3.41
3,Arizona,0,68.31,73.49,76.88,79
39,Arkansas,0,33.18,33.82,34.62,41.44
2,California,0,27.89,25.12,24.9,34.78
17,Colorado,0,29.62,29.33,28.89,28.83
33,Connecticut,0,11.43,11.85,12.31,10.34
40,Delaware,0,1.66,1.8,1.81,2.39
28,District of Columbia,0,0.87,0.89,1,1.1
10,Florida,0,60.91,59.96,55.6,58.04
13,Georgia,0,41.34,41.76,40.59,38.49
21,Hawaii,0,0.53,0.5,0.52,0.56
48,Idaho,0,1.32,1.3,1.29,1.22
1,Illinois,0,38.16,51.07,96.77,171.21
22,Indiana,0,31.08,31.46,29.72,28.31
34,Iowa,0,66.13,73.73,75.42,75.68
29,Kansas,0,21,20.43,16.99,16.92
23,Kentucky,0,26.06,26.75,25.63,26.66
35,Louisiana,0,23.82,30.29,38.88,48.45
46,Maine,0,1.77,1.74,2.07,2.1
18,Maryland,0,30.75,29.08,29.88,34.12
4,Massachusetts,0,15.81,13.79,16.71,15.42
37,Michigan,0,55.56,59.29,62.3,64.53
24,Minnesota,0,22.08,22.23,22.26,22.39
41,Mississippi,0,27.82,28.67,29.93,28.29
30,Missouri,0,41.59,42.86,43.27,45.33
49,Montana,0,12.24,9.59,9.15,8.7
7,Nebraska,0,41.81,39.97,39.66,38.99
19,Nevada,0,10.15,10.93,12.01,11.56
14,New Hampshire,0,5.17,4.64,4.46,4.38
16,New Jersey,0,38.25,37.75,37.83,37.68
42,New Mexico,0,3.58,3.46,2.8,3.58
11,New York,0,31.13,29.96,29.9,29.52
15,North Carolina,0,29.31,29.9,29.41,30.43
43,North Dakota,0,3.38,4.37,4.82,5.39
36,Ohio,0,27.95,26.5,24.86,25.46
25,Oklahoma,0,68.13,66.37,64.49,65.75
9,Oregon,0,5.19,5.3,4.87,4.84
26,Pennsylvania,0,88.35,87.12,83.31,64.52
12,Rhode Island,0,0.96,0.94,0.97,0.95
27,South Carolina,0,28.94,32.83,40.4,51.53
38,South Dakota,0,16.34,16.33,16.24,16.6
20,Tennessee,0,33.71,32.73,31.53,33.31
6,Texas,0,397.87,450.99,518.05,607.05
8,Utah,0,5.86,6.1,6.42,6.75
31,Vermont,0,0.62,0.64,0.69,0.76
32,Virginia,0,45,44.82,40.96,38.64
0,Washington,0,6.14,6.36,6.2,6.68
53,West Virginia,0,16.42,15.34,15.87,17.81
5,Wisconsin,0,21.78,21.07,20.04,20.01
44,Wyoming,0,1.18,1.36,1.23,1.14
50,Puerto Rico,0,6.58,7.63,5.38,7.43
51,Virgin Islands,0,0.39,0.54,0.68,0.75
US,US,0,1743.01,1755.39,1769.44,1736.62
