id,State,dummy,207,214,221,228
47,Alabama,0,26,25,25,25
45,Alaska,0,2,2,2,3
3,Arizona,0,85,82,78,73
39,Arkansas,0,53,51,49,47
2,California,0,47,46,47,46
17,Colorado,0,41,40,40,38
33,Connecticut,0,13,12,12,12
40,Delaware,0,4,3,3,3
10,Florida,0,59,58,55,54
13,Georgia,0,39,40,35,37
21,Hawaii,0,1,1,1,1
48,Idaho,0,12,12,12,12
1,Illinois,0,43,43,42,42
22,Indiana,0,88,88,87,86
34,Iowa,0,40,35,37,34
29,Kansas,0,26,23,24,23
23,Kentucky,0,29,31,31,31
35,Louisiana,0,33,32,31,29
46,Maine,0,2,2,2,2
18,Maryland,0,17,17,17,17
4,Massachusetts,0,31,31,34,32
37,Michigan,0,76,73,70,66
24,Minnesota,0,19,17,14,11
41,Mississippi,0,28,28,27,25
30,Missouri,0,68,67,63,59
49,Montana,0,17,16,16,16
7,Nebraska,0,43,43,42,41
19,Nevada,0,24,24,24,24
14,New Hampshire,0,8,10,9,9
16,New Jersey,0,37,36,36,35
42,New Mexico,0,7,6,6,6
11,New York,0,64,64,64,63
43,North Dakota,0,3,2,1,0
36,Ohio,0,71,61,60,50
25,Oklahoma,0,116,114,110,107
9,Oregon,0,9,10,10,10
26,Pennsylvania,0,87,86,84,82
12,Rhode Island,0,2,2,2,2
27,South Carolina,0,18,18,17,16
38,South Dakota,0,18,16,12,14
20,Tennessee,0,25,26,26,25
6,Texas,0,449,441,453,449
8,Utah,0,14,14,14,14
31,Vermont,0,1,1,1,1
32,Virginia,0,36,36,35,34
0,Washington,0,13,14,14,15
53,West Virginia,0,33,34,33,33
5,Wisconsin,0,42,40,37,33
44,Wyoming,0,5,5,5,4
US,US,0,1971,1931,1882,1817
