id,State,dummy,263,270,277,284
47,Alabama,0,21.2317141924508,17.6577383547756,19.2591121533745,17.8369209591304
45,Alaska,0,3.69718805152893,3.70440092413163,3.70391051882254,3.69947971120692
3,Arizona,0,198.133346265417,196.682367983243,195.124286497418,193.455833456914
39,Arkansas,0,22.5954878708275,20.6415777167994,21.3691181770971,19.0879609143384
2,California,0,332.995308523173,296.099572690016,324.497561922232,313.1342798683
17,Colorado,0,175.869407168778,175.43185788218,174.063595517053,174.44569696738
33,Connecticut,0,60.3811150490568,54.1780988061179,48.9407594278506,45.2814572990921
40,Delaware,0,5.36196365427518,5.26080365255551,5.23606877354298,5.11161185236514
28,District of Columbia,0,3.02529784945403,3.98596584073111,3.10879329734039,3.61515252958451
10,Florida,0,352.392349599744,351.068759588356,349.756065538107,348.45416681351
13,Georgia,0,42.6475611814256,42.0643922979294,42.3476083268721,41.8233098012402
21,Hawaii,0,3.46847438267725,2.99154468845822,2.68287566847229,2.44852462974581
48,Idaho,0,17.295665076506,17.311300091101,17.3680545486581,17.3202431461026
1,Illinois,0,133.330013948209,132.960513206524,133.451410124621,133.257302803307
22,Indiana,0,36.1385753059387,30.2739476203918,27.5648457145691,24.3425290489197
34,Iowa,0,22.9786301803589,24.0430705070496,24.2826972389221,25.8246594047546
29,Kansas,0,9.15750898838043,7.44970302581787,6.11212259054184,5.56673702001572
23,Kentucky,0,32.6845689850094,29.7520365177098,25.8025418012105,23.8853693677716
35,Louisiana,0,15.8539839069819,15.855957153466,14.7932593209533,14.3338712578669
46,Maine,0,27.9641693451821,25.8690970147234,24.0763708276257,22.535935089515
18,Maryland,0,61.5849143021977,63.6504137061635,63.4744218533008,63.2481875692392
4,Massachusetts,0,98.8898938499119,96.8042869849381,94.7712625159811,92.7893185007203
37,Michigan,0,174.288083828075,173.870578780789,173.444076950073,173.03074939234
24,Minnesota,0,23.6659133251858,23.6297249201219,23.6118641098014,23.5923727425323
41,Mississippi,0,25.8757104033101,25.7817552906146,26.2727744419161,25.767867850837
30,Missouri,0,47.2632259308108,43.2209067036585,39.9539457458145,37.2705077092407
49,Montana,0,9.20769138236113,8.90802877915021,8.33894211584063,8.42787114908497
7,Nebraska,0,6.10750064328079,5.5872903507649,5.24471241819357,4.86586263007638
19,Nevada,0,79.2620914981051,78.8037127262756,78.5474736881543,78.2066229339688
14,New Hampshire,0,13.1027494703321,11.9469116263738,11.9017244509057,10.8864873997984
16,New Jersey,0,96.6526703216989,95.7141498963549,94.9674615904361,94.1544145916815
42,New Mexico,0,33.2999642005526,32.1089545818875,30.9760637766166,29.8977861627688
11,New York,0,195.101924652289,190.560671591812,187.650951758538,184.696342375061
15,North Carolina,0,56.6695982822721,56.4307794266584,56.6796975503953,55.1829837543671
43,North Dakota,0,3.89595938996292,3.90137670724797,3.92243569477743,3.94689048129774
36,Ohio,0,83.0510741424561,81.2970890045166,79.5404041290283,74.981629486084
25,Oklahoma,0,30.7296054463745,29.3605919611405,29.0362641248196,23.4105083794267
9,Oregon,0,28.496248655667,28.0208646420149,27.5656180051181,27.1293049635409
26,Pennsylvania,0,186.335407695041,186.551346104254,186.709908929106,186.746701816441
12,Rhode Island,0,7.9647251983259,7.58770494014351,7.2457447891462,6.93442153694413
27,South Carolina,0,31.3190445120035,30.5868540228842,30.5792233717825,30.1193538559053
38,South Dakota,0,6.79926150464109,7.13435151395618,7.39131749004259,7.36986853292349
20,Tennessee,0,37.0666938804308,37.1246858977185,37.1848070876438,37.089966325284
6,Texas,0,155.117747307151,150.180820146124,146.853018838371,139.785937222729
8,Utah,0,9.08806568594994,11.6147027931002,9.98477164911864,9.896498968385
31,Vermont,0,4.62018709894011,4.15530690495656,3.8068641462223,3.53751749567096
32,Virginia,0,49.2864654729043,49.2810873119358,48.7460904364305,47.5881727091569
0,Washington,0,55.883770980835,63.7518270874024,60.57497215271,66.8406120681763
53,West Virginia,0,15.1988594883536,12.5867803190724,11.3295019246106,9.99646688696131
5,Wisconsin,0,50.408500328064,47.2567639160156,48.8941270446777,48.9571381378174
44,Wyoming,0,1.6513134947996,1.65180153345266,1.65122939524345,1.65109456805223
50,Puerto Rico,0,31.0609013136609,27.1599743984718,25.4930663395979,25.8431631013012
US,US,0,3226.14809321132,3139.50480013205,3125.8857964997,3069.30366323888
