id,State,495,501,508,515,522
6,Texas,0,1242.084,1214.562,1186.905,1158.711
8,Utah,0,54.877,47.493,41.009,1158.711
US,US,0,13961.496,12769.979,11580.836,1158.711
50,Puerto Rico,0,75.408,74.834,74.137,1158.711
41,Mississippi,0,102.771,100.435,97.988,1158.711
30,Missouri,0,421.946,377.073,336.333,1158.711
47,Alabama,0,116.937,110.214,103.7,1158.711
21,Hawaii,0,24.984,24.48,24.131,1158.711
1,Illinois,0,454.203,427.337,400.344,1158.711
48,Idaho,0,142.665,128.19,114.939,1158.711
45,Alaska,0,47.55,46.733,46.054,1158.711
2,California,0,1227.628,1190.92,1156.815,1158.711
10,Florida,0,586.872,553.233,520.626,1158.711
13,Georgia,0,120.755,108.999,98.385,1158.711
36,Ohio,0,534.809,485.806,443.704,1158.711
28,District of Columbia,0,17.468,12.826,9.397,1158.711
39,Arkansas,0,203.661,199.13,194.448,1158.711
3,Arizona,0,383.272,322.641,272.414,1158.711
40,Delaware,0,36.685,36.142,35.364,1158.711
43,North Dakota,0,66.559,61.257,56.134,1158.711
42,New Mexico,0,255.119,222.54,195.602,1158.711
23,Kentucky,0,233.679,220.921,209.508,1158.711
33,Connecticut,0,199.887,186.588,173.725,1158.711
17,Colorado,0,178.912,155.287,135.705,1158.711
29,Kansas,0,79.977,51.09,32.676,1158.711
16,New Jersey,0,394.612,372.704,354.219,1158.711
35,Louisiana,0,138.071,129.672,121.245,1158.711
11,New York,0,912.843,821.122,743.019,1158.711
15,North Carolina,0,244.028,228.759,213.119,1158.711
46,Maine,0,119.13,105.321,93.347,1158.711
24,Minnesota,0,135.509,126.679,118.952,1158.711
19,Nevada,0,185.413,180.537,176,1158.711
37,Michigan,0,677.953,568.721,476.316,1158.711
22,Indiana,0,429.598,396.551,366.859,1158.711
49,Montana,0,73.985,70.342,67.015,1158.711
18,Maryland,0,185.052,171.704,159,1158.711
4,Massachusetts,0,492.597,433.294,382.279,1158.711
7,Nebraska,0,112.438,102.332,93.645,1158.711
34,Iowa,0,196.438,169.305,146.137,1158.711
44,Wyoming,0,45.693,45.016,44.251,1158.711
26,Pennsylvania,0,828.893,784.089,738.297,1158.711
9,Oregon,0,264.736,247.628,231.595,1158.711
5,Wisconsin,0,333.558,295.384,262.587,1158.711
53,West Virginia,0,175.88,158.129,142.825,1158.711
25,Oklahoma,0,336.564,266.569,210.794,1158.711
12,Rhode Island,0,17.192,16.616,16.049,1158.711
31,Vermont,0,64.124,61.494,58.811,1158.711
32,Virginia,0,194.351,178.805,164.375,1158.711
27,South Carolina,0,133.685,128.086,122.112,1158.711
0,Washington,0,341.144,325.414,309.97,1158.711
20,Tennessee,0,220.393,209.943,199.542,1158.711
38,South Dakota,0,60.684,58.596,56.553,1158.711
