id,State,dummy,193,200,207,214
47,Alabama,0,19.10141,18.938738,18.920757,18.328947
45,Alaska,0,2.1946893,2.0276392,1.9586648,1.7798008
3,Arizona,0,68.344025,67.17281,62.973698,61.021225
39,Arkansas,0,42.78407,43.891266,44.07906,43.297287
2,California,0,28.571854,27.137085,25.525908,24.266651
17,Colorado,0,20.797436,19.88634,18.703756,17.897926
33,Connecticut,0,3.2650015,3.0856204,2.882933,2.8442874
40,Delaware,0,1.7722389,1.622866,1.4747235,1.3432908
28,District of Columbia,0,1.0718887,1.0694079,1.0250605,1.0140522
10,Florida,0,68.323784,67.141136,65.09054,63.68631
13,Georgia,0,36.600952,36.442352,35.87436,34.959736
21,Hawaii,0,1.5143067,1.4659861,1.4487231,1.4127969
48,Idaho,0,1.4459428,1.422575,1.3753157,1.334646
1,Illinois,0,15.75004,14.971802,13.732427,13.472409
22,Indiana,0,43.685146,42.420822,40.73894,40.429688
34,Iowa,0,61.320744,62.508953,64.44444,63.983646
29,Kansas,0,26.024206,25.93048,24.884815,24.300539
23,Kentucky,0,20.372505,19.934792,19.89089,19.824148
35,Louisiana,0,24.09642,22.909788,22.556847,21.678923
46,Maine,0,2.705234,2.654211,2.6093805,2.4589734
18,Maryland,0,14.830412,14.618809,14.076247,13.559215
4,Massachusetts,0,27.63099,25.779774,23.928032,21.55482
37,Michigan,0,45.870205,42.872746,41.210785,38.82011
24,Minnesota,0,20.004929,18.750092,17.50664,16.02805
41,Mississippi,0,23.869759,23.002878,22.026266,20.927082
30,Missouri,0,49.906372,45.418613,43.141407,38.75732
49,Montana,0,11.956976,11.72454,11.0772,10.465385
7,Nebraska,0,36.231777,35.17073,32.66281,30.16435
19,Nevada,0,10.337691,10.350583,10.069981,10.103435
14,New Hampshire,0,4.6725283,4.5904255,4.282613,4.188004
16,New Jersey,0,29.781672,28.90862,28.338501,26.977985
42,New Mexico,0,5.7838078,5.5041823,5.4375567,5.375189
11,New York,0,32.792522,32.436882,30.67024,28.130713
15,North Carolina,0,34.38651,35.450016,31.707153,30.201416
43,North Dakota,0,5.045842,4.908333,4.5160604,4.307936
36,Ohio,0,34.7741,32.746044,30.608067,29.019136
25,Oklahoma,0,73.040245,70.25728,67.54665,64.359955
9,Oregon,0,3.060594,2.9819195,2.8324044,2.7008746
26,Pennsylvania,0,68.38958,67.355286,64.1344,61.210682
12,Rhode Island,0,1.1321522,1.0859264,1.0621598,1.011305
27,South Carolina,0,19.366705,18.585693,18.26698,17.084194
38,South Dakota,0,19.522408,19.150251,18.184526,17.14743
20,Tennessee,0,32.800537,31.830082,29.988544,28.696905
6,Texas,0,343.14133,372.99377,398.39474,418.66913
8,Utah,0,7.145094,7.0967,7.2407475,7.061508
31,Vermont,0,1.0697563,1.0473443,1.0232469,1.0074804
32,Virginia,0,37.27619,36.683384,35.589317,34.765812
0,Washington,0,7.790735,7.7645335,7.845441,7.7388296
53,West Virginia,0,14.386791,14.488623,14.399963,14.36248
5,Wisconsin,0,32.898293,31.099571,29.8014,28.020687
44,Wyoming,0,2.5915542,2.5495782,2.5135345,2.5649207
50,Puerto Rico,0,10.838295,10.376315,10.068378,9.597871
US,US,0,1215.4656,1147.6355,1098.3254,1027.0887
