id,State,453,459,466,473,480
45,Alaska,0,70,84,91,92
47,Alabama,0,180,172,168,92
39,Arkansas,0,520,658.5,777,92
3,Arizona,0,476,536,552.5,92
2,California,0,2321,2624.5,2696,92
17,Colorado,0,136,156,157,92
33,Connecticut,0,324,459,567,92
28,District of Columbia,0,64,69,72,92
40,Delaware,0,54.5,63,64,92
10,Florida,0,851,991.5,1129.5,92
13,Georgia,0,231,239,241,92
21,Hawaii,0,6,3,2,92
34,Iowa,0,94,116,126,92
48,Idaho,0,223,303,344.5,92
1,Illinois,0,892,1028,1079.5,92
22,Indiana,0,553,548.5,557,92
29,Kansas,0,170,207,229,92
23,Kentucky,0,757.5,777.5,770.5,92
35,Louisiana,0,247.5,276.5,303,92
4,Massachusetts,0,263,338,377,92
18,Maryland,0,244,272,275,92
46,Maine,0,41,56,69.5,92
37,Michigan,0,336,389,404.5,92
24,Minnesota,0,321,351,363,92
30,Missouri,0,568,701,773,92
41,Mississippi,0,199,198,192,92
49,Montana,0,67,92,113,92
15,North Carolina,0,420.5,443,459,92
43,North Dakota,0,10,9,9,92
7,Nebraska,0,69,82.5,87,92
14,New Hampshire,0,21.5,22,30,92
16,New Jersey,0,763,1008.5,1313.5,92
42,New Mexico,0,172,185,189,92
19,Nevada,0,139,159,161,92
11,New York,0,937,1118.5,1218,92
36,Ohio,0,800,802,815.5,92
25,Oklahoma,0,550.5,685.5,732,92
9,Oregon,0,567,817.5,942,92
26,Pennsylvania,0,1108.5,1080.5,1129.5,92
12,Rhode Island,0,12,15,19,92
27,South Carolina,0,201,214,217,92
38,South Dakota,0,51,58,60,92
20,Tennessee,0,483,545,583,92
6,Texas,0,2320,2301.5,2302.5,92
US,US,0,22663.5,29524,38211.5,92
8,Utah,0,11.5,10.5,5,92
32,Virginia,0,278,290,293,92
31,Vermont,0,22,25.5,25.5,92
0,Washington,0,563,655,666,92
5,Wisconsin,0,347,456,496.5,92
53,West Virginia,0,151,166,169.5,92
44,Wyoming,0,43,48,49,92
