id,State,dummy,179,186,193,200
US,US,0,741,681,645,635
47,Alabama,0,23,22,22,22
45,Alaska,0,2,2,3,3
3,Arizona,0,26,24,22,22
39,Arkansas,0,19,17,16,16
2,California,0,28,27,26,27
17,Colorado,0,7,6,5,5
33,Connecticut,0,1,0,0,0
40,Delaware,0,1,1,1,1
10,Florida,0,62,59,57,56
13,Georgia,0,24,23,23,23
21,Hawaii,0,0,0,0,0
48,Idaho,0,1,1,1,1
1,Illinois,0,11,10,10,10
22,Indiana,0,22,21,21,21
34,Iowa,0,8,6,6,6
29,Kansas,0,16,14,13,12
23,Kentucky,0,13,11,10,10
35,Louisiana,0,15,14,13,13
46,Maine,0,1,0,0,0
18,Maryland,0,5,5,4,4
4,Massachusetts,0,9,8,8,8
37,Michigan,0,16,13,11,10
24,Minnesota,0,25,21,18,17
41,Mississippi,0,17,15,15,14
30,Missouri,0,13,9,8,8
49,Montana,0,1,1,1,1
7,Nebraska,0,5,4,3,3
19,Nevada,0,5,5,5,5
14,New Hampshire,0,2,2,2,2
16,New Jersey,0,15,16,16,16
42,New Mexico,0,3,3,3,3
11,New York,0,26,28,27,28
15,North Carolina,0,19,17,17,18
43,North Dakota,0,4,4,4,3
36,Ohio,0,14,12,11,11
25,Oklahoma,0,29,28,27,26
9,Oregon,0,2,2,2,2
26,Pennsylvania,0,27,26,27,27
12,Rhode Island,0,0,0,0,0
27,South Carolina,0,13,12,12,12
38,South Dakota,0,4,4,4,4
20,Tennessee,0,24,22,21,22
6,Texas,0,168,164,158,157
8,Utah,0,1,1,1,1
31,Vermont,0,0,0,0,0
32,Virginia,0,38,36,35,34
0,Washington,0,3,3,2,2
53,West Virginia,0,10,9,9,9
5,Wisconsin,0,12,11,9,8
44,Wyoming,0,0,0,0,0
