id,State,474,480,487,494,501
47,Alabama,0,121,114,103,97
45,Alaska,0,43,43,43,97
3,Arizona,0,540,540,540,97
39,Arkansas,0,208,212,206,97
2,California,0,1491,1515,1449,97
17,Colorado,0,247,269,280,97
33,Connecticut,0,400,403,405,97
40,Delaware,0,20,18,16,97
28,District of Columbia,0,22,22,22,97
10,Florida,0,864,869,888,97
13,Georgia,0,157,156,153,97
21,Hawaii,0,19,19,19,97
48,Idaho,0,316,343,364,97
1,Illinois,0,807,806,807,97
22,Indiana,0,702,718,735,97
34,Iowa,0,370,391,412,97
29,Kansas,0,272,273,273,97
23,Kentucky,0,460,460,460,97
35,Louisiana,0,134,129,130,97
46,Maine,0,220,251,281,97
18,Maryland,0,247,247,247,97
4,Massachusetts,0,749,810,871,97
37,Michigan,0,1154,1252,1366,97
24,Minnesota,0,252,253,252,97
41,Mississippi,0,134,124,116,97
30,Missouri,0,755,758,757,97
49,Montana,0,121,129,138,97
7,Nebraska,0,201,219,237,97
19,Nevada,0,243,243,243,97
14,New Hampshire,0,90,95,102,97
16,New Jersey,0,645,645,645,97
42,New Mexico,0,303,301,302,97
11,New York,0,1997,2166,2336,97
15,North Carolina,0,324,324,324,97
43,North Dakota,0,95,97,99,97
36,Ohio,0,1071,1101,1131,97
25,Oklahoma,0,799,805,812,97
9,Oregon,0,576,570,570,97
26,Pennsylvania,0,928,932,933,97
12,Rhode Island,0,43,43,43,97
27,South Carolina,0,124,117,111,97
38,South Dakota,0,112,118,124,97
20,Tennessee,0,233,230,219,97
6,Texas,0,1436,1464,1464,97
8,Utah,0,37,36,37,97
31,Vermont,0,65,72,79,97
32,Virginia,0,288,276,276,97
0,Washington,0,496,496,496,97
53,West Virginia,0,208,214,213,97
5,Wisconsin,0,507,511,511,97
44,Wyoming,0,44,44,44,97
50,Puerto Rico,0,47,46,46,97
51,Virgin Islands,0,0,0,0,97
US,US,0,21472,21479,21491,97
