id,State,460,466,473,480,487
US,US,0,29807.71,31917.91,30553.21,26373.27
45,Alaska,0,56.07,55.95,56,26373.27
47,Alabama,0,360.87,361.41,360.04,26373.27
39,Arkansas,0,447,418,373.75,26373.27
3,Arizona,0,951,1042,1013,26373.27
2,California,0,3392,3171,2725.64,26373.27
17,Colorado,0,170,170,162,26373.27
33,Connecticut,0,533,582,556.5,26373.27
28,District of Columbia,0,43.18,39,33,26373.27
40,Delaware,0,84.49,85.7,84.3,26373.27
10,Florida,0,1021.5,1066,1028.5,26373.27
13,Georgia,0,269.75,269.15,270.72,26373.27
21,Hawaii,0,9.17,8.9,9.27,26373.27
34,Iowa,0,234,265.5,264,26373.27
48,Idaho,0,136.48,135,122,26373.27
1,Illinois,0,1175,1215,1057.5,26373.27
22,Indiana,0,1093,1334,1398,26373.27
29,Kansas,0,289,294,260,26373.27
23,Kentucky,0,929,926,783,26373.27
35,Louisiana,0,328,339.5,320,26373.27
4,Massachusetts,0,527,676.5,722,26373.27
18,Maryland,0,414,398.5,336,26373.27
46,Maine,0,140,150,149,26373.27
37,Michigan,0,611,686,659.5,26373.27
24,Minnesota,0,481,446,401.89,26373.27
30,Missouri,0,1112.5,1387.5,1426,26373.27
41,Mississippi,0,273.9,271.38,273.29,26373.27
49,Montana,0,84,90,87,26373.27
15,North Carolina,0,730,732.5,697,26373.27
43,North Dakota,0,63,65,64,26373.27
7,Nebraska,0,125.5,141,140,26373.27
14,New Hampshire,0,55.5,73.5,91.5,26373.27
16,New Jersey,0,1139,1195,1069,26373.27
42,New Mexico,0,325.47,315.8,293.18,26373.27
19,Nevada,0,461,473,422,26373.27
11,New York,0,1676.5,1873,1769,26373.27
36,Ohio,0,1225,1323,1225,26373.27
25,Oklahoma,0,987.5,1170,1176,26373.27
9,Oregon,0,583,665,650,26373.27
26,Pennsylvania,0,1621,1881.5,1885,26373.27
50,Puerto Rico,0,87.07,87.35,87.28,26373.27
12,Rhode Island,0,33,41,49,26373.27
27,South Carolina,0,252.21,253.58,253.56,26373.27
38,South Dakota,0,76,77,71,26373.27
20,Tennessee,0,715.5,724,630,26373.27
6,Texas,0,2142.4,2268.19,2402.5,26373.27
8,Utah,0,40,52,63,26373.27
32,Virginia,0,576,611,578.5,26373.27
51,Virgin Islands,0,1.06,1.02,1.02,26373.27
31,Vermont,0,45,52,54.5,26373.27
0,Washington,0,781.5,945,929,26373.27
5,Wisconsin,0,544,659,668,26373.27
53,West Virginia,0,302.59,304.5,304.27,26373.27
44,Wyoming,0,53.01,50,48,26373.27
