id,State,dummy,235,242,249,256
US,US,0,3513,3513,3513,3513
47,Alabama,0,20,20,20,20
45,Alaska,0,1,1,1,1
3,Arizona,0,103,103,103,103
39,Arkansas,0,46,46,46,46
2,California,0,103,103,103,103
17,Colorado,0,142,142,142,142
33,Connecticut,0,67,67,67,67
40,Delaware,0,43,43,43,43
28,District of Columbia,0,2,2,2,2
10,Florida,0,162,162,162,162
13,Georgia,0,47,47,47,47
21,Hawaii,0,13,13,13,13
48,Idaho,0,20,20,20,20
1,Illinois,0,91,91,91,91
22,Indiana,0,81,81,81,81
34,Iowa,0,28,28,28,28
29,Kansas,0,26,26,26,26
23,Kentucky,0,85,85,85,85
35,Louisiana,0,42,42,42,42
46,Maine,0,15,15,15,15
18,Maryland,0,40,40,40,40
4,Massachusetts,0,161,161,161,161
37,Michigan,0,144,144,144,144
24,Minnesota,0,39,39,39,39
41,Mississippi,0,23,23,23,23
30,Missouri,0,85,85,85,85
49,Montana,0,17,17,17,17
7,Nebraska,0,30,30,30,30
19,Nevada,0,93,93,93,93
14,New Hampshire,0,17,17,17,17
16,New Jersey,0,136,136,136,136
42,New Mexico,0,29,29,29,29
11,New York,0,242,242,242,242
15,North Carolina,0,62,62,62,62
43,North Dakota,0,4,4,4,4
36,Ohio,0,128,128,128,128
25,Oklahoma,0,116,116,116,116
9,Oregon,0,14,14,14,14
26,Pennsylvania,0,201,201,201,201
12,Rhode Island,0,12,12,12,12
27,South Carolina,0,37,37,37,37
38,South Dakota,0,5,5,5,5
20,Tennessee,0,48,48,48,48
6,Texas,0,371,371,371,371
8,Utah,0,17,17,17,17
31,Vermont,0,8,8,8,8
32,Virginia,0,68,68,68,68
0,Washington,0,41,41,41,41
53,West Virginia,0,55,55,55,55
5,Wisconsin,0,64,64,64,64
44,Wyoming,0,8,8,8,8
50,Puerto Rico,0,61,61,61,61
51,Virgin Islands,0,0,0,0,0
