id,State,dummy,186,193,200,207
47,Alabama,0,20,19,20,20
45,Alaska,0,1,1,1,1
3,Arizona,0,72,72,72,72
39,Arkansas,0,43,45,46,46
2,California,0,35,36,37,37
17,Colorado,0,27,27,27,27
33,Connecticut,0,13,15,15,15
40,Delaware,0,1,2,2,2
28,District of Columbia,0,0,0,1,1
10,Florida,0,65,65,64,65
13,Georgia,0,44,44,44,44
21,Hawaii,0,0,0,0,0
48,Idaho,0,6,7,8,8
1,Illinois,0,33,36,38,40
22,Indiana,0,42,41,41,42
34,Iowa,0,65,66,66,66
29,Kansas,0,31,34,36,36
23,Kentucky,0,28,28,29,29
35,Louisiana,0,49,51,52,53
46,Maine,0,1,1,2,2
18,Maryland,0,26,27,29,30
4,Massachusetts,0,20,19,18,17
37,Michigan,0,60,63,66,69
24,Minnesota,0,22,23,23,23
41,Mississippi,0,28,29,29,29
30,Missouri,0,53,54,54,54
49,Montana,0,21,23,24,25
7,Nebraska,0,46,48,50,51
19,Nevada,0,6,7,7,7
14,New Hampshire,0,2,3,4,4
16,New Jersey,0,32,32,32,32
42,New Mexico,0,3,3,3,3
11,New York,0,31,31,34,36
15,North Carolina,0,33,33,33,33
43,North Dakota,0,0,0,0,0
36,Ohio,0,33,33,33,33
25,Oklahoma,0,86,87,87,87
9,Oregon,0,2,2,3,2
26,Pennsylvania,0,93,94,94,94
12,Rhode Island,0,0,0,0,0
27,South Carolina,0,23,23,23,23
38,South Dakota,0,15,15,15,15
20,Tennessee,0,51,53,56,59
6,Texas,0,381,412,443,474
8,Utah,0,7,6,7,7
31,Vermont,0,1,1,1,1
32,Virginia,0,49,49,48,48
0,Washington,0,4,5,5,5
53,West Virginia,0,23,24,24,24
5,Wisconsin,0,24,25,25,25
44,Wyoming,0,3,3,3,3
50,Puerto Rico,0,3,4,3,3
51,Virgin Islands,0,0,0,0,0
US,US,0,1683,1686,1695,1705
