id,State,dummy,242,249,256,263
0,Washington,0,29.3,23.6,30.8,31.3
1,Illinois,0,105,102.8,114,141.1
2,California,0,187.7,170.1,228.6,257.5
3,Arizona,0,167,136.9,146.7,162.9
4,Massachusetts,0,240,276.9,200.2,288.2
5,Wisconsin,0,60.5,69.2,69.5,78.1
6,Texas,0,470,454.2,558.9,579.6
7,Nebraska,0,15,13.5,13.4,12.1
8,Utah,0,10.1,10.8,8.5,9.6
9,Oregon,0,32.4,36.8,42.5,48.3
10,Florida,0,179.9,224.4,222.1,265.5
11,New York,0,336.6,324.8,262.8,274
12,Rhode Island,0,8.6,9.9,9.7,12
13,Georgia,0,53.1,60,65.2,83.4
14,New Hampshire,0,37.8,35.7,43.7,45.6
15,North Carolina,0,46.4,62.9,65.9,51.8
16,New Jersey,0,138.3,122.4,121.8,171.1
17,Colorado,0,233.5,265.2,293.7,310.6
18,Maryland,0,43.5,42.3,35.9,57.3
19,Nevada,0,105.8,105.2,119.5,153.8
20,Tennessee,0,57.6,59.1,66.8,75
21,Hawaii,0,6.1,6.4,5.5,10
22,Indiana,0,58.5,44.8,47.6,47.1
23,Kentucky,0,89.3,101.4,68.9,51.7
24,Minnesota,0,32,35.6,34.6,36.7
25,Oklahoma,0,73.1,65.6,59.2,54.6
26,Pennsylvania,0,205.9,195.3,179,259.7
27,South Carolina,0,45.3,55.9,51.8,58.6
28,District of Columbia,0,1.2,1.5,1.4,2
29,Kansas,0,19.7,19.3,19.7,18.4
30,Missouri,0,59,52.1,57.2,48.1
31,Vermont,0,9,9.2,9.2,10.1
32,Virginia,0,53,58,66.6,64.5
33,Connecticut,0,62,69.9,48.6,51.2
34,Iowa,0,31.7,28.5,29.2,28.9
35,Louisiana,0,38.8,37.9,47.8,47.4
36,Ohio,0,139.3,138.6,136.7,159.3
37,Michigan,0,131,121.5,119.6,116.8
38,South Dakota,0,3.8,3.6,3.8,4.4
39,Arkansas,0,30.9,26.4,27.6,22.4
40,Delaware,0,22.8,21.1,24.1,14.9
41,Mississippi,0,19.6,18.1,13.5,12.8
42,New Mexico,0,47.8,47.2,42.6,43.8
43,North Dakota,0,7.5,7.3,7.3,8
44,Wyoming,0,2.2,1.7,1.7,1.1
45,Alaska,0,1.5,1.5,1.5,1.6
46,Maine,0,24.4,24.3,38.6,28.4
47,Alabama,0,24.1,21,27.1,18.8
48,Idaho,0,14.3,14.1,16.1,13.5
49,Montana,0,16.8,18.3,18.1,17.6
50,Puerto Rico,0,126,105.7,79.8,74.4
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,51.3,51.2,46.3,67.3
US,US,0,4006.3,4009.7,4051.2,4503.1
