id,State,dummy,256,263,270,277
0,Washington,0,58,57.7,66.4,78.4
1,Illinois,0,110.4,114,114,137
2,California,0,262.5,274.1,274.3,333.1
3,Arizona,0,215.7,207.6,215.5,227.1
4,Massachusetts,0,263.5,272,262,317.2
5,Wisconsin,0,52.4,52.1,52.4,50.9
6,Texas,0,176.7,116,77.8,93.1
7,Nebraska,0,4.8,4,5.6,7.3
8,Utah,0,15.8,18.3,12.8,28.1
9,Oregon,0,17.7,20.1,16.9,19.1
10,Florida,0,253.8,257,268.2,321.2
11,New York,0,286.3,341.8,239.9,336.1
12,Rhode Island,0,6.7,4.5,6.7,6.9
13,Georgia,0,49.6,39.4,24.7,39.7
14,New Hampshire,0,25.4,30.3,22.8,12.7
15,North Carolina,0,69.6,71.2,83.6,75.2
16,New Jersey,0,134.1,147.8,125.7,139.4
17,Colorado,0,276.4,284.7,300.8,322.7
18,Maryland,0,43.2,42.3,37.5,47
19,Nevada,0,62.6,62.3,62.2,58.5
20,Tennessee,0,25.1,16.8,16.5,20.4
21,Hawaii,0,2.6,2.7,3,3.7
22,Indiana,0,55.3,47.1,61.1,60
23,Kentucky,0,63.1,60.6,44.7,44.7
24,Minnesota,0,34.8,33.6,34.2,28.2
25,Oklahoma,0,28.4,26.3,22.6,20.2
26,Pennsylvania,0,143.9,142.9,123.8,118.6
27,South Carolina,0,29.5,31.3,22.1,24.8
28,District of Columbia,0,1.5,1.5,2.1,2.2
29,Kansas,0,19,13.2,13.8,11.3
30,Missouri,0,61.8,68.1,60.8,67.5
31,Vermont,0,6.5,6.9,6.6,6.5
32,Virginia,0,54.9,52,63.4,59.6
33,Connecticut,0,107.2,119.3,138.9,145.8
34,Iowa,0,24.8,27.2,25.2,25.2
35,Louisiana,0,19.3,16.1,15.5,19.4
36,Ohio,0,83.6,88.3,81.1,91.2
37,Michigan,0,201.2,196.2,188,224.9
38,South Dakota,0,4.7,5.3,3.6,3.9
39,Arkansas,0,24.1,29.3,23.1,25.9
40,Delaware,0,6,3.6,3.8,4.6
41,Mississippi,0,22.5,22.6,22.2,22.3
42,New Mexico,0,81.5,90.4,99.5,102.1
43,North Dakota,0,0.8,0.8,0.8,0.4
44,Wyoming,0,4.8,5.7,4.8,3.9
45,Alaska,0,3.2,4,3.5,3.7
46,Maine,0,10.8,8.6,8.6,9.5
47,Alabama,0,23.2,19.1,22.5,32.3
48,Idaho,0,14.3,14,15.8,16.3
49,Montana,0,24.3,30.8,26.2,26.2
50,Puerto Rico,0,23.2,22.4,23.8,21.1
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,28.1,25.2,20.9,20.9
US,US,0,3619.8,3649.3,3472.6,3917.9
