id,State,dummy,228,235,242,249
0,Washington,0,19.4,22.3,31.3,19.8
1,Illinois,0,91,90.4,57.2,47.1
2,California,0,118.7,169.9,172.6,218.5
3,Arizona,0,114.5,78.4,77.8,87.9
4,Massachusetts,0,206.6,232.6,188.7,190.4
5,Wisconsin,0,45.1,30.8,36.2,39.1
6,Texas,0,282.6,223.6,186,135.1
7,Nebraska,0,21.6,19.6,12,13
8,Utah,0,13.1,17.3,14,16.5
9,Oregon,0,7.2,7.3,9.9,8.9
10,Florida,0,90,106.8,128,109.9
11,New York,0,265.9,273.5,269.3,304
12,Rhode Island,0,9.2,11.1,11.4,8.8
13,Georgia,0,41.4,41.4,43.3,48.1
14,New Hampshire,0,12.6,11.7,13.6,13
15,North Carolina,0,48.7,48.3,45.7,60.2
16,New Jersey,0,156.8,181.1,182.6,195.2
17,Colorado,0,95.3,83.4,112.6,131.5
18,Maryland,0,40.6,45.8,45.2,39.6
19,Nevada,0,128.1,116.6,97.5,70.4
20,Tennessee,0,37.2,44,36.1,44.3
21,Hawaii,0,6.2,7.1,7,5.6
22,Indiana,0,100.5,86.5,62.6,72.6
23,Kentucky,0,83.4,92,87.8,66
24,Minnesota,0,21.8,26.1,18.6,21.9
25,Oklahoma,0,115.9,82,70.3,59.5
26,Pennsylvania,0,226.8,211.6,272,238.9
27,South Carolina,0,22.1,27.1,43,35.3
28,District of Columbia,0,1.3,2.8,2.4,3.4
29,Kansas,0,22.5,21.3,19.5,16.7
30,Missouri,0,67.5,75.4,62.7,62.5
31,Vermont,0,7.7,8.7,9.1,7.2
32,Virginia,0,46.1,42.7,39.4,37.5
33,Connecticut,0,38.6,42.7,48.4,31.3
34,Iowa,0,21.4,18.9,17.4,18.5
35,Louisiana,0,32.9,29.1,20.6,21.8
36,Ohio,0,141.9,136.6,128.4,129.3
37,Michigan,0,176.9,166.9,186.8,168.3
38,South Dakota,0,6.6,8.5,7.5,8.3
39,Arkansas,0,82.8,84.5,92.7,56.4
40,Delaware,0,10.5,10.5,12.6,13.5
41,Mississippi,0,23.8,23.4,22.1,18.7
42,New Mexico,0,26,19.3,18.8,14.2
43,North Dakota,0,1.9,3.2,3.1,2.4
44,Wyoming,0,6.3,6.9,7.1,6.1
45,Alaska,0,1.9,2.3,3,4
46,Maine,0,11.2,9.9,8.4,6.8
47,Alabama,0,34,30.3,44.2,38.4
48,Idaho,0,19.3,19.2,21.3,19.5
49,Montana,0,22.3,18.1,27,24.5
50,Puerto Rico,0,31.1,31,25.3,19.9
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,44.5,25.8,40.6,37.2
US,US,0,3301,3226.3,3201,3067.4
