id,State,dummy,207,214,221,228
0,Washington,0,15.8,13.6,14,15.2
1,Illinois,0,56.6,68.5,82.4,78.4
2,California,0,77.7,119.8,119.3,113
3,Arizona,0,118.6,124.8,100.3,112.3
4,Massachusetts,0,36.2,39.6,47.6,53.1
5,Wisconsin,0,50.5,43,37.1,21.3
6,Texas,0,550.9,584.1,626.6,888.8
7,Nebraska,0,53.2,63.8,70.1,44.5
8,Utah,0,21.9,22.8,28.7,25.1
9,Oregon,0,19.4,26.6,38.8,39.9
10,Florida,0,64.4,64.5,64.2,74
11,New York,0,97.9,108.2,118.8,163.9
12,Rhode Island,0,2.2,2.9,4.1,4.4
13,Georgia,0,30.8,41.7,35.4,57.3
14,New Hampshire,0,16.2,17.8,26.7,48.6
15,North Carolina,0,30.5,27.7,27.1,19.4
16,New Jersey,0,46.6,49.5,46.8,37.6
17,Colorado,0,54.3,64.7,66.9,39.8
18,Maryland,0,10.1,8.9,17.3,20
19,Nevada,0,26,25.7,18.9,20.7
20,Tennessee,0,26.7,23.6,21,24.8
21,Hawaii,0,0,0,0,0
22,Indiana,0,151,212.2,253.3,248.5
23,Kentucky,0,47.7,60.5,69.4,84.4
24,Minnesota,0,37.9,40.2,40.1,38.5
25,Oklahoma,0,174.7,185.4,169,149.2
26,Pennsylvania,0,100,107.6,122.5,79.2
27,South Carolina,0,23.8,23.9,20.8,23.7
28,District of Columbia,0,2.6,3.6,2,2.7
29,Kansas,0,29.4,16.3,14.5,21.4
30,Missouri,0,89.4,100.1,98.2,68.4
31,Vermont,0,0,0,0,0
32,Virginia,0,39.9,60.7,65.4,67.3
33,Connecticut,0,16.1,21.4,21.9,24.5
34,Iowa,0,49.1,35.3,35.8,20.6
35,Louisiana,0,39.8,45.9,37.5,34.1
36,Ohio,0,120,168.2,155.8,215.1
37,Michigan,0,120.4,145.5,128.7,116.9
38,South Dakota,0,8.2,6.3,5.8,8
39,Arkansas,0,63.4,50.8,45.8,41.2
40,Delaware,0,7.9,8.5,9.4,10.9
41,Mississippi,0,33.6,34.4,26,12.8
42,New Mexico,0,14.9,16.7,24.4,21
43,North Dakota,0,5.3,4.9,6.1,6.3
44,Wyoming,0,6.8,7.9,6.7,5.1
45,Alaska,0,2.1,2,3.2,4.1
46,Maine,0,0.9,0.6,1.5,3.1
47,Alabama,0,30.8,29.4,28.5,22.2
48,Idaho,0,25.3,36.4,41.7,14.2
49,Montana,0,16.8,15,12.4,11.8
50,Puerto Rico,0,31.9,35.5,40,62.8
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,49.8,70.2,62.9,47.5
US,US,0,2746.2,3087.2,3161.5,3367.4
