id,State,dummy,270,277,284,291
0,Washington,0,85.2,87.5,89.8,106
1,Illinois,0,113,114,114,114
2,California,0,406.4,467,510.3,598.3
3,Arizona,0,272.3,295.4,294.4,338.4
4,Massachusetts,0,195.5,140.6,114.3,134.7
5,Wisconsin,0,18.3,14.4,15,23.4
6,Texas,0,187.4,174,219.5,232
7,Nebraska,0,6.2,8.9,10,7.7
8,Utah,0,6.9,6.9,9.8,10.1
9,Oregon,0,31.9,33.7,38.7,34.9
10,Florida,0,437,374,548.1,361.5
11,New York,0,141.2,139.2,133.4,132.6
12,Rhode Island,0,5.4,6.4,6.8,5.3
13,Georgia,0,35.1,45.8,51.9,53.1
14,New Hampshire,0,11.5,9.1,9.5,9
15,North Carolina,0,43,34.9,25.6,41.7
16,New Jersey,0,112,110.4,89.6,96.9
17,Colorado,0,106.7,88.6,71.6,56.6
18,Maryland,0,44.9,43.9,42.5,45.2
19,Nevada,0,108.4,108.1,110.2,124.9
20,Tennessee,0,23.5,22.2,23.6,28.6
21,Hawaii,0,12.1,16.2,19.4,17.3
22,Indiana,0,51,57.7,50.9,53.9
23,Kentucky,0,43.1,43.4,34.7,34.2
24,Minnesota,0,13.4,12.9,20.2,16.3
25,Oklahoma,0,32.1,29.6,31.6,31.7
26,Pennsylvania,0,166.4,160,166.3,184.8
27,South Carolina,0,46.3,57.1,57.4,63.4
28,District of Columbia,0,5.3,6.4,6.2,6.9
29,Kansas,0,6.9,8,12.5,9.6
30,Missouri,0,39.5,31.6,38.5,35.3
31,Vermont,0,0.9,0.9,1,1.5
32,Virginia,0,38.4,34.1,32.7,44.2
33,Connecticut,0,70.1,81.6,79.4,48.3
34,Iowa,0,12.4,9,10.3,11.6
35,Louisiana,0,19.3,16.6,16.3,18.2
36,Ohio,0,75.7,46.8,52.2,34.8
37,Michigan,0,154.1,151.7,153.9,137.3
38,South Dakota,0,6.4,6.1,5.4,3.9
39,Arkansas,0,12.5,9.2,11,14.1
40,Delaware,0,3.8,3.8,3.4,4.5
41,Mississippi,0,33,35,32.3,37
42,New Mexico,0,67.1,71.9,55.9,77.3
43,North Dakota,0,1.1,0.8,0.8,0.6
44,Wyoming,0,3.3,2.1,1.9,2.9
45,Alaska,0,19.4,17,11.6,8.2
46,Maine,0,47.5,56.9,65.4,67.4
47,Alabama,0,12.4,10,9.8,14.9
48,Idaho,0,14.3,14.7,15.9,16.7
49,Montana,0,7.2,5.6,5,5.1
50,Puerto Rico,0,27.5,29.6,23.8,24.6
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,13.5,12.3,14.5,14.4
US,US,0,3447.9,3363.7,3569.2,3596.2
