id,State,dummy,165,172,179,186
0,Washington,0,6.1,7.7,11.2,20
1,Illinois,0,10.3,7,11.5,17
2,California,0,30.6,27.3,10.9,32.3
3,Arizona,0,34,27.2,32.3,27.4
4,Massachusetts,0,42.7,32.8,30.6,24.8
5,Wisconsin,0,21.3,18.9,19.9,13.3
6,Texas,0,111.7,116,115.2,149.8
7,Nebraska,0,27.7,28.4,24.5,14.6
8,Utah,0,4.7,6,4.7,5.3
9,Oregon,0,3.3,0.8,3.8,10.2
10,Florida,0,63.3,54.9,46,55.8
11,New York,0,18.4,5.1,7.1,15
12,Rhode Island,0,0.3,0,0.6,0.2
13,Georgia,0,41.4,21.1,38.2,43.3
14,New Hampshire,0,0.5,1.6,0.2,0.7
15,North Carolina,0,15.5,15.4,11.5,25.5
16,New Jersey,0,22.5,23.8,21.1,20.2
17,Colorado,0,10,11.7,11.2,11.2
18,Maryland,0,11.5,7.5,15.8,14.1
19,Nevada,0,3.5,2.9,2.6,5.7
20,Tennessee,0,29.3,19,18.9,30.3
21,Hawaii,0,0,0,0,0
22,Indiana,0,27.4,23.8,20.3,31
23,Kentucky,0,10.6,6.2,9.4,4.5
24,Minnesota,0,12.8,9.7,13,11
25,Oklahoma,0,30.5,22.8,17.8,14.2
26,Pennsylvania,0,35.6,29.3,31.1,27.4
27,South Carolina,0,16.9,13.3,12.6,20.5
28,District of Columbia,0,0,0,0,0
29,Kansas,0,5.4,4.9,5.1,6.4
30,Missouri,0,45.6,43.8,36.1,37.1
31,Vermont,0,0,0,0,0
32,Virginia,0,51.2,51.2,50.9,42.6
33,Connecticut,0,3.2,3.6,1.3,7.8
34,Iowa,0,13.5,11.2,9.1,17
35,Louisiana,0,15.7,13.6,16.2,19.4
36,Ohio,0,18.1,15.2,14.5,21.2
37,Michigan,0,24.1,22.5,21.4,18.3
38,South Dakota,0,6.2,4.5,4.8,2.9
39,Arkansas,0,18.6,18.6,19.8,18.6
40,Delaware,0,0.6,0,0.2,0.7
41,Mississippi,0,11.9,10.8,11.7,9.2
42,New Mexico,0,0,0,0,0
43,North Dakota,0,9.9,11.2,11.3,8.7
44,Wyoming,0,0.5,0.2,0.2,0.2
45,Alaska,0,0.6,0.4,0,0.5
46,Maine,0,1.6,2.5,1.7,3.6
47,Alabama,0,14.4,13.3,13.3,8.2
48,Idaho,0,1.4,0.6,1.3,2.7
49,Montana,0,7.3,7.1,5,5.1
50,Puerto Rico,0,5.8,6.9,9.9,4.2
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,8.4,10.6,6.9,6.6
US,US,0,906.6,793.3,782.7,886.5
