id,State,488,494,501,508,515
6,Texas,0,1242.64,1556.531,1723.637,1711.926
8,Utah,0,88.231,101.278,113.057,1711.926
US,US,0,19021.129,20955.051,22186.764,1711.926
50,Puerto Rico,0,101.08,83.921,84.036,1711.926
41,Mississippi,0,108.246,124.08,132.978,1711.926
30,Missouri,0,595.154,807.399,1000.118,1711.926
47,Alabama,0,139.497,157.897,164.614,1711.926
21,Hawaii,0,29.247,26.677,30.587,1711.926
1,Illinois,0,432.533,551.178,575.175,1711.926
48,Idaho,0,241.486,232.206,267.854,1711.926
45,Alaska,0,61.796,60.291,63.829,1711.926
2,California,0,1731.796,1006.617,988.716,1711.926
10,Florida,0,1357.089,1475.569,1607.202,1711.926
13,Georgia,0,165.482,172.18,176.791,1711.926
36,Ohio,0,610.258,547.794,464.651,1711.926
28,District of Columbia,0,29.89,30.643,31.595,1711.926
39,Arkansas,0,212.183,243.327,251.908,1711.926
3,Arizona,0,897.712,953.242,1259.063,1711.926
40,Delaware,0,36.906,37.87,38.916,1711.926
43,North Dakota,0,97.407,101.671,112.906,1711.926
42,New Mexico,0,246.545,276.454,278.153,1711.926
23,Kentucky,0,188.258,116.438,185.369,1711.926
33,Connecticut,0,235.695,284.364,300.208,1711.926
17,Colorado,0,347.01,371.252,395.289,1711.926
29,Kansas,0,122.596,147.499,153.074,1711.926
16,New Jersey,0,457.137,508.612,526.201,1711.926
35,Louisiana,0,178.381,192.036,201.01,1711.926
11,New York,0,1091.86,531.554,661.679,1711.926
15,North Carolina,0,324.742,341.476,347.079,1711.926
46,Maine,0,216.55,236.184,254.944,1711.926
24,Minnesota,0,162.208,142.111,132.225,1711.926
14,New Hampshire,0,166.139,192.057,215.452,1711.926
19,Nevada,0,188.484,190.691,190.216,1711.926
37,Michigan,0,1278.878,1391.055,1503.967,1711.926
22,Indiana,0,521.567,462.302,462.78,1711.926
49,Montana,0,99.043,114.283,115.732,1711.926
18,Maryland,0,219.25,239.737,249.879,1711.926
4,Massachusetts,0,834.468,867.935,892.983,1711.926
7,Nebraska,0,154.127,163.577,165.108,1711.926
34,Iowa,0,339.154,365.594,386.748,1711.926
44,Wyoming,0,50.948,52.712,52.937,1711.926
26,Pennsylvania,0,1038.75,1074.864,1086.68,1711.926
9,Oregon,0,238.925,159.615,55.69,1711.926
5,Wisconsin,0,463.175,498.153,511.072,1711.926
53,West Virginia,0,290.574,303.754,320.882,1711.926
25,Oklahoma,0,711.055,737.332,790.793,1711.926
12,Rhode Island,0,54.712,71.295,68.856,1711.926
31,Vermont,0,93.898,95.352,114.431,1711.926
32,Virginia,0,248.778,254.118,253.112,1711.926
27,South Carolina,0,134.493,141.881,147.191,1711.926
0,Washington,0,252.969,333.25,383.658,1711.926
20,Tennessee,0,240.387,269.693,280.04,1711.926
38,South Dakota,0,33.919,42.446,45.215,1711.926
