id,State,dummy,158,165,172,179
33,Connecticut,0,2.45011957614941,17.364558608507,30.0192344795754,30.4566783027563
46,Maine,0,1.87413551632773,3.33925572352308,2.42916803118637,0
4,Massachusetts,0,29.263851887604,28.1221840699003,37.925064551027,38.0369473788048
14,New Hampshire,0,4.89208241784305,6.57970952103229,11.2900096732282,6.32243471796044
12,Rhode Island,0,1.39248103822028,2.8349287583785,1.37610309815033,3.02851627829834
31,Vermont,0,3.12719422882545,5.27116875186781,1.22532211890484,0
16,New Jersey,0,4.05709818792496,1.48821891485134,0,0
11,New York,0,7.12752244215975,0,0,0
50,Puerto Rico,0,11.854900184835,10.2902731529022,15.991008152126,14.6191331114993
51,Virgin Islands,0,0,3.75976792694437e-07,1.14075288910832e-06,0
40,Delaware,0,0,0,0,0
28,District of Columbia,0,0,0.481370510914849,0,0
18,Maryland,0,4.63510604940459,0,0,0
26,Pennsylvania,0,10.3409024903949,0,0,0
32,Virginia,0,41.0914387636979,30.1436068245047,28.3877626982191,17.7871567299958
53,West Virginia,0,3.92161353509807,0,1.11718338348212,0
47,Alabama,0,4.60463088515659,8.08310118970043,35.4860361565605,0.0438574195148193
10,Florida,0,56.3228651299182,76.6465649925092,21.3901079387798,11.803011882995
13,Georgia,0,6.93513377225164,10.223634223654,0,0
23,Kentucky,0,0,0,0,21.1826811194753
41,Mississippi,0,15.2127741965607,43.523251833226,18.4986972489262,0
15,North Carolina,0,0,0,83.2526389726308,90.9833966948257
27,South Carolina,0,6.37716144991619,35.4662662427146,17.2144797948096,4.25911295165111
20,Tennessee,0,67.2630673934488,72.9131591741887,51.4287409285883,0
1,Illinois,0,0,0,0,0
22,Indiana,0,0,0,0,0
37,Michigan,0,9.14677982379642,0,0,0
24,Minnesota,0,13.0324051404433,22.4133739705395,11.31351491073,0
36,Ohio,0,5.59405792217446,0,0,0
5,Wisconsin,0,0,0,0,0
39,Arkansas,0,49.816957530645,76.9877850954533,75.9609388385902,53.7259338100326
35,Louisiana,0,11.3759945008863,11.3843367771516,7.68406911328839,4.099975246379
42,New Mexico,0,0.614123882281148,2.39161822240122,10.4238852014576,6.48390741318399
25,Oklahoma,0,57.2353986447915,69.9584545389835,57.7072316557917,28.6552485543641
6,Texas,0,115.498889262416,97.7235294237382,74.1352923193296,38.5243986539841
34,Iowa,0,14.7327892649339,5.83261687759125,7.97256041280502,0.559641112005798
29,Kansas,0,8.67274967051937,0,0,0
30,Missouri,0,8.95787026656443,10.7738568509093,0,8.59457067317179
7,Nebraska,0,16.2204054261798,3.02412859282328,0,4.34834744333014
17,Colorado,0,1.21927701786852,0,0,0
49,Montana,0,12.0887944483705,10.7910754488185,7.52615260057117,0
43,North Dakota,0,33.470705032185,18.6715512730001,13.8647861274498,0
38,South Dakota,0,5.32360589593086,0,0,0
8,Utah,0,29.9533273036774,16.7041999485664,5.45443837828154,7.32155145446865
44,Wyoming,0,2.17426285890877,0,0,0
3,Arizona,0,0,0,0,0
2,California,0,13.4099735570953,3.26400582205006,6.95557118018139,21.9324775118986
21,Hawaii,0,0,0,0,0.265080999741141
19,Nevada,0,30.6702581383407,18.8364213291019,17.0033870032255,11.8701980235979
45,Alaska,0,5.7588603855892,6.91119232682358,0,0
48,Idaho,0,0,2.92624868419871,0.270690507841686,0
9,Oregon,0,1.7722310889812,1.8342956479891,0,0
0,Washington,0,0.0572889085914,8.09455684679116,0.356324259653753,0
US,US,0,623.853900949008,562.246303862788,285.103417033567,0
