id,State,dummy,179,186,193,200
US,US,0,1704,1312.5,1190,855.5
47,Alabama,0,14,10,5.5,1.5
45,Alaska,0,0.5,3.5,2.5,3.5
3,Arizona,0,57.5,40,35.5,37.5
39,Arkansas,0,23,29,23.5,11.5
2,California,0,24.5,22.5,21.5,16.5
17,Colorado,0,19,25,25,19
33,Connecticut,0,1,0.5,0,0.5
40,Delaware,0,0,1,0,0
28,District of Columbia,0,0,0,0,0
10,Florida,0,55,53.5,44,28.5
13,Georgia,0,38.5,44,51.5,51
21,Hawaii,0,0,0,0,0
48,Idaho,0,0,0.5,1.5,2.5
1,Illinois,0,14,2.5,6.5,4
22,Indiana,0,47,42,46,44
34,Iowa,0,27,20,17,9.5
29,Kansas,0,28,10.5,15,5.5
23,Kentucky,0,13,10.5,12,11
35,Louisiana,0,28,18,20,12.5
46,Maine,0,0,0,0,0
18,Maryland,0,9,6.5,4.5,4
4,Massachusetts,0,44,48,40,50.5
37,Michigan,0,64.5,49,47.5,23
24,Minnesota,0,36.5,20.5,35,9.5
41,Mississippi,0,20,14,16.5,18.5
30,Missouri,0,67,44.5,38,14.5
49,Montana,0,11,6.5,5,3.5
7,Nebraska,0,30.5,31.5,27.5,24
19,Nevada,0,4,4,2.5,0.5
14,New Hampshire,0,2.5,0,2,3.5
16,New Jersey,0,23.5,40.5,45.5,49.5
42,New Mexico,0,3,0,1.5,0
11,New York,0,32,17.5,19,11.5
15,North Carolina,0,47,45.5,25,5
43,North Dakota,0,1,5,1.5,4
36,Ohio,0,41.5,45.5,45,9
25,Oklahoma,0,89.5,74.5,78,56
9,Oregon,0,3.5,2,2.5,3.5
26,Pennsylvania,0,66.5,86,72,98.5
12,Rhode Island,0,0,0,0,0
27,South Carolina,0,18.5,14,14,9.5
38,South Dakota,0,13.5,11,7.5,2.5
20,Tennessee,0,29,41,41.5,26.5
6,Texas,0,174,145,129,131.5
8,Utah,0,3.5,3.5,4.5,2.5
31,Vermont,0,0,0,0,0
32,Virginia,0,30,26.5,13.5,23
0,Washington,0,9.5,3.5,4.5,3.5
53,West Virginia,0,14,8.5,8,14.5
5,Wisconsin,0,31.5,32.5,41.5,29
44,Wyoming,0,0,0,0,0
50,Puerto Rico,0,15.5,18.5,22.5,17
51,Virgin Islands,0,0,0,0,0
