id,State,dummy,291,298,305,312
US,US,0,2067.5,3705,3709,4234
47,Alabama,0,15,16,13,19
45,Alaska,0,2.5,1,1,0
3,Arizona,0,180,192.5,203.5,205.5
39,Arkansas,0,16.5,6.5,14,8
2,California,0,443,410,429.5,209.5
17,Colorado,0,85.5,115,134.5,263.5
33,Connecticut,0,13,21,40.5,57
40,Delaware,0,3.5,3.5,5,7
28,District of Columbia,0,2,0,0,0.5
10,Florida,0,644,623,667.5,348.5
13,Georgia,0,39.5,40.5,41,41
21,Hawaii,0,6.5,7.5,5.5,2
48,Idaho,0,12.5,12,14,18
1,Illinois,0,29,71,85,153
22,Indiana,0,53,84.5,96,114.5
34,Iowa,0,10.5,8,8.5,6
29,Kansas,0,0,5,9.5,13
23,Kentucky,0,32,37.5,32.5,49.5
35,Louisiana,0,17.5,22,27,24
46,Maine,0,15.5,9.5,14.5,19.5
18,Maryland,0,18,30,24,36
4,Massachusetts,0,37.5,59,74.5,175.5
37,Michigan,0,55.5,160.5,150.5,179
24,Minnesota,0,3,14,11,15.5
41,Mississippi,0,16.5,23,21.5,31.5
30,Missouri,0,22.5,35.5,39.5,72.5
49,Montana,0,16.5,8.5,11.5,13.5
7,Nebraska,0,7.5,4,4,3
19,Nevada,0,76.5,73.5,79.5,80.5
14,New Hampshire,0,6.5,10,6.5,16.5
16,New Jersey,0,26.5,34,27.5,31
42,New Mexico,0,49,56,58,67.5
11,New York,0,101.5,122,118,187
15,North Carolina,0,41.5,34.5,46.5,37
43,North Dakota,0,4,1,4,1
36,Ohio,0,15,50,45.5,80.5
25,Oklahoma,0,27,43.5,36,39.5
9,Oregon,0,26.5,26.5,29,34.5
26,Pennsylvania,0,59,109.5,122.5,169.5
12,Rhode Island,0,3.5,3,2.5,3.5
27,South Carolina,0,27,33.5,27.5,30.5
38,South Dakota,0,2.5,2.5,0.5,6
20,Tennessee,0,17.5,18.5,20,24.5
6,Texas,0,124.5,119.5,132.5,177
8,Utah,0,5,9.5,4,10.5
31,Vermont,0,0.5,0,2,6
32,Virginia,0,40.5,29,31,29.5
0,Washington,0,57,71.5,72.5,77.5
53,West Virginia,0,18.5,22.5,25.5,17
5,Wisconsin,0,15.5,22,24.5,41
44,Wyoming,0,5.5,2.5,3.5,1
50,Puerto Rico,0,27,29,28.5,28
51,Virgin Islands,0,0,0,0,0
