id,State,dummy,137,144,151,158
US,US,0,3194,4013.5,5070,6370
45,Alaska,0,2,2,3,4
47,Alabama,0,43,50,59,69
39,Arkansas,0,24,29,34,39
3,Arizona,0,182,249,338.5,450.5
2,California,0,152,194,246,317
17,Colorado,0,71,95,122,153
33,Connecticut,0,39,53,70,88
40,Delaware,0,16,19,22,25
10,Florida,0,220,289.5,381.5,498
13,Georgia,0,84,105,130.5,158
34,Iowa,0,15,21,28,35
48,Idaho,0,1,1,3,3
1,Illinois,0,54,71,94,120.5
22,Indiana,0,134,170,216,279
29,Kansas,0,46,59,75,93
23,Kentucky,0,7,8,9,10
35,Louisiana,0,52,64,79,98.5
4,Massachusetts,0,67,86,110,137
18,Maryland,0,17,20.5,24.5,28.5
46,Maine,0,0,0,1,2
37,Michigan,0,124,162,214,279.5
24,Minnesota,0,101.5,70,41,20
30,Missouri,0,136.5,177,234,301.5
41,Mississippi,0,48,58,70,85
49,Montana,0,9,11,13,13
15,North Carolina,0,194,250.5,321.5,415.5
43,North Dakota,0,38,40,39,36
7,Nebraska,0,26,17,8,3
14,New Hampshire,0,8,11,14,16
16,New Jersey,0,84.5,103,129,158.5
42,New Mexico,0,4,4,5,6
19,Nevada,0,11,13,14,17
11,New York,0,110.5,137,172.5,215.5
36,Ohio,0,178.5,233,301,390
25,Oklahoma,0,163.5,214,279,352
9,Oregon,0,2,2,2,3
26,Pennsylvania,0,174,225,292.5,369.5
50,Puerto Rico,0,24,25,30,33
12,Rhode Island,0,0,1,1,2
27,South Carolina,0,38,44,50,60
38,South Dakota,0,27,27,24,19
20,Tennessee,0,88,108.5,131,156.5
6,Texas,0,179,235.5,304.5,390.5
8,Utah,0,5,8,10,13
32,Virginia,0,72,87,107,127
0,Washington,0,1,2,2,3
5,Wisconsin,0,99,137,187,248
53,West Virginia,0,15,18,20,23
44,Wyoming,0,7,7,8,6
